id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_7h30m,0.0,0.0,0.28155910300000003,1.032326653,1.50156604,1.689261795,1.970978699,2.1585011830000003,2.867228610250007
0.csv_Day7_8h00m,3.003594136,5.379265184133332,6.780645112488463,7.320456234,7.716124483,8.164890964000001,8.727852608,8.728524033,9.853702254
0.csv_Day7_8h30m,5.161916891000001,10.22930623,12.38791983,13.792649499076923,14.64155605,15.67259554,16.33060744,16.61198708,18.11303847
0.csv_Day7_9h00m,7.1281862809500005,14.840602009733333,18.83026713938333,20.56049450145882,22.148981173125,23.398292136400002,24.40152078,24.775839659999995,26.46510146
0.csv_Day7_9h30m,8.521152226500002,19.323196296,24.482903430155766,26.493680231560873,28.819774851,30.40537565,31.440075489999998,32.28615341,33.689536700000005
0.csv_Day7_10h00m,14.921779723,24.02532067,29.46629042,31.62673472,34.4410355,36.12944744,37.54038865,38.76258107,40.44843519999999
0.csv_Day7_10h30m,18.20768876,29.56273118,33.6782107484,36.079740179733335,39.209762660833334,41.29215849,42.32632305,44.11189565,45.98343848
0.csv_Day7_11h00m,23.46428997,29.93747292,35.912492639186596,38.380744704,42.2656234275,44.67306249,45.89262078,47.487649102666666,50.11036055
0.csv_Day7_11h30m,18.018792480000002,31.803786271000003,36.97362556,40.81670132477482,44.34482499844444,46.45469936,47.95679244,48.89635622,52.93545683300001
0.csv_Day7_12h00m,20.55449214,29.37438566,37.90670918483334,41.13938214838889,43.63590591,46.91929756,48.51988589,49.46000558,54.051624860000004
0.csv_Day7_12h30m,20.539902453333333,29.16684579311111,36.59745434,40.164243,42.99908810026315,46.4202863085,47.5813968,48.89044541,53.113053471
0.csv_Day7_13h00m,18.101982651,23.18246374,32.5479450646926,36.5028123,38.83694639639705,42.7489158375,44.858229728999994,46.736243,50.57955868
0.csv_Day7_13h30m,15.4840489,19.592110640000005,27.890391961237512,33.064874732588635,35.37870568,39.22453276,41.030682892166666,42.79557275,46.30281643950005
