id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_0h30m,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
0.csv_Day7_1h00m,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_1h30m,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_2h00m,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.csv_Day7_2h30m,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_3h00m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_3h30m,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h00m,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.csv_Day7_4h30m,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
0.csv_Day7_5h00m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.csv_Day7_5h30m,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
0.csv_Day7_6h00m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h30m,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.csv_Day7_7h00m,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_7h30m,0.06615656614303589,0.6242663264274597,1.5967777967453003,1.8222321271896362,2.496786117553711,3.469804048538208,7.6025190353393555,7.0059356689453125,13.125953674316406
0.csv_Day7_8h00m,2.6572253704071045,5.737220764160156,6.474065780639648,7.7010908126831055,8.374655723571777,9.755109786987305,14.791862487792969,13.178949356079102,19.99468994140625
0.csv_Day7_8h30m,4.953105449676514,10.869140625,11.494277954101562,13.955446243286133,14.967133522033691,16.678741455078125,22.051513671875,19.534936904907227,26.898290634155273
0.csv_Day7_9h00m,7.0826897621154785,15.428604125976562,16.03938102722168,19.76837158203125,21.25849151611328,23.237152099609375,29.192161560058594,25.658966064453125,33.800048828125
0.csv_Day7_9h30m,8.940132141113281,19.01076889038086,19.64891815185547,24.71392059326172,26.196300506591797,28.55619239807129,35.04505157470703,31.033132553100586,39.57263946533203
0.csv_Day7_10h00m,11.522756576538086,23.61856460571289,23.66946792602539,29.415773391723633,30.579879760742188,33.07670211791992,40.20051956176758,35.428871154785156,44.68585205078125
0.csv_Day7_10h30m,13.249494552612305,26.43259620666504,26.524269104003906,33.1841926574707,34.25278091430664,36.75985336303711,44.29341125488281,39.020408630371094,48.993263244628906
0.csv_Day7_11h00m,14.781368255615234,28.777379989624023,28.611316680908203,36.09390640258789,36.81747817993164,39.44462585449219,47.273406982421875,41.627323150634766,52.03291320800781
0.csv_Day7_11h30m,14.82231330871582,30.203596115112305,29.227561950683594,37.32988739013672,37.964752197265625,40.452392578125,48.55813217163086,42.64400100708008,53.51289749145508
0.csv_Day7_12h00m,15.7247314453125,29.51556396484375,29.68532371520996,37.600440979003906,38.11616134643555,40.55609130859375,48.95649337768555,43.006568908691406,54.126365661621094
