id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_7h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_7h30m,0.0,0.0,0.37542038899999997,0.938571599,1.501656801,1.9708054279999998,2.239218092619999,2.909092367,4.223432959
0.csv_Day7_8h00m,2.346351644,4.2233958294,6.100179077000001,7.037971987999999,7.601928702,8.164675613,8.69668839305,9.478948134,11.54265464
0.csv_Day7_8h30m,4.504896144,6.756824403,11.07356274,12.95310524046154,14.377365499,15.485580499999998,16.32935123,17.087711009400003,19.2375463
0.csv_Day7_9h00m,7.038358753,10.60397103,15.765923610000002,18.20728858,21.11577244,22.99171924,24.026904859999995,25.24507905,27.31213339
0.csv_Day7_9h30m,8.352644682000001,13.327101594,19.61355973,24.96216369,27.540431589558825,29.925288057999996,31.256276778710525,32.1933596,33.968600703
0.csv_Day7_10h00m,11.63777626,16.32953069,25.605887744000025,30.499554600000003,33.03372679,35.37831685,36.59785657,37.72726137,40.44843519999999
0.csv_Day7_10h30m,14.07594398,22.03160449,29.56273118,33.68916644,36.901983224807694,40.13890071766666,41.75909275,43.22056711739394,45.7049209
0.csv_Day7_11h00m,17.924944600000003,24.11651895,31.81478011,37.34858183,40.3510394,43.26254226242857,45.044159358,46.45439643444444,49.35855853
0.csv_Day7_11h30m,17.17510529,25.62018899,33.97069151,38.37618891,41.38509463,45.36028420542857,46.920844630000005,48.23250777,51.062124258000004
0.csv_Day7_12h00m,17.08031371,25.05462952,34.6264416,39.471290396,42.6059999,45.41788004,47.48337288,48.51988589,51.52078607
0.csv_Day7_12h30m,17.73724885,26.08684272,33.50295587,37.5333753,40.63389803,43.9713747459772,46.63983214999999,47.5813968,50.85884154
0.csv_Day7_13h00m,14.54482238,20.64381022,30.30953309,33.78263684,36.97525101,40.72818837,43.63878345,45.136360952000004,47.29345637
0.csv_Day7_13h30m,13.88872265,17.17453907,23.36735106,29.37148027,33.15656526392857,36.344193741299996,39.50474592,41.2930661,43.558151188000025
