id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0015427412388902234,0.00837081039410299,0.020191607984901463,0.0576645136872116,0.1289487435371264
0.csv_Day7_7h00m,0.0,0.05797852339124424,0.1168823962061582,0.1830294921210593,0.2528023633319075,0.32500829352824917,0.4157184622782296,0.5631414749670762,0.7922663431428006
0.csv_Day7_7h30m,1.5819218671262696,1.8182625424504248,1.9877803129281921,2.176052017886395,2.326216004487903,2.550583379759636,2.7593688448793903,3.02376080343727,3.3999707757067603
0.csv_Day7_8h00m,7.032464813997743,7.335092090373882,7.577182261555656,7.7826748187709995,8.012219457218881,8.258007948598507,8.507288394573074,8.833279478862309,9.4022990261025
0.csv_Day7_8h30m,12.6594411638381,13.144106517151771,13.458021609524213,13.732153944766793,14.039747684391894,14.37385908445737,14.691240113819894,15.106882313075324,15.78683681287083
0.csv_Day7_9h00m,18.292423334404173,18.883781878631627,19.306623555307596,19.64751756061775,20.008766954453193,20.32407489257423,20.72354302350969,21.266878953995743,22.07717583389744
0.csv_Day7_9h30m,23.205433439533945,24.072701748255653,24.59966773167426,25.030372234396662,25.416164344865688,25.77917242646304,26.28346456670621,26.858033940941212,27.83428914402454
0.csv_Day7_10h00m,28.028496746476478,28.950678716681157,29.566830643016115,30.00090266331759,30.422354932291576,30.876683954926072,31.358405507035265,32.05423309692249,32.97303549511027
0.csv_Day7_10h30m,32.16253376965832,33.04726957477622,33.61568801703041,34.1278851885685,34.53818278300314,35.00724926465488,35.52289817411079,36.127614148188286,37.208010171438914
0.csv_Day7_11h00m,35.210496245374436,36.20184432154285,36.77167171478481,37.26071947284387,37.70473060844952,38.13952767814623,38.61483884205319,39.365879137846605,40.35102388231593
0.csv_Day7_11h30m,36.42044844698513,37.46053139005706,38.19314059230746,38.7016676559207,39.13422874564105,39.61530010753323,40.08110512036896,40.83163206071892,41.89456782759204
0.csv_Day7_12h00m,36.83406394791387,38.00964326859753,38.73367832061366,39.24418028587297,39.70355868258453,40.20878786885417,40.760531414553796,41.598559442741106,42.656682334564465
